characters:62025
lines:1823
words:6196
59123105,some
61250029,them
182974465,thought
61249512,that
61250559,this
189280875,right
61249512,that
61250041,they
150894162,should
34155029,have
41035544,king
167338000,proper
192194811,constitution
61250041,they
78189806,determined
58951625,send
95705739,petition
168279164,Jove
32044226,give
61250029,them
67993785,what
61250041,they
135074753,wanted
131279122,Mighty
168279164,Jove
61250041,they
87016088,cried
58951625,send
63603053,unto
41035544,king
61249512,that
68012379,will
56977849,rule
50249833,over
40965730,keep
131268497,order
168279164,Jove
69685782,laughed
37801062,their
123968772,croaking
38023636,threw
25403059,down
36625961,into
112498533,swamp
34496284,huge
116062229,which
22913395,came
103950605,downrplashto
112498533,swamp
136556214,Frogs
67944514,were
23636687,frightened
37801062,their
167368796,lives
105225330,commotion
45393126,made
37801062,their
126017505,midst
171063428,rushed
20665441,bank
43386736,look
184030777,horrible
13949376,monster
75207772,after
61268230,time
184231804,seeing
61249512,that
45635738,move
411701,boldest
61250029,them
171478817,ventured
21531131,towards
27768919,even
142126300,dared
53811479,touch
105891413,still
45635738,move
190637729,Then
117660554,greatest
34223159,hero
136556214,Frogs
155460441,jumped
63636719,upon
32314307,commenced
53053370,dancing
25403059,down
63636719,upon
20879869,thereupon
136556214,Frogs
22913395,came
58882851,same
59123105,some
61268230,time
136556214,Frogs
67944005,went
66131701,about
37801062,their
150630584,business
80961541,every
109892791,without
152464319,taking
174291989,slightest
49370149,notice
37801062,their
170423243,King
1789715,lying
37801062,their
126017505,midst
61250559,this
59225562,suit
61250029,them
61250041,they
58951641,sent
111026043,another
95705739,petition
168279164,Jove
58882326,said
67875361,want
56701839,real
41035544,king
61249512,that
68012379,will
49180081,really
56977849,rule
50249833,over
61250559,this
45393126,made
168279164,Jove
92971117,angry
58951641,sent
90859772,among
61250029,them
77238728,Stork
61249512,that
59123376,soon
68116130,work
115013799,gobbling
61250029,them
190637729,Then
136556214,Frogs
57466315,repented
67994303,when
43147131,late
11411335,Better
56977849,rule
61249506,than
87222028,cruel
56977849,rule
44187392,Aesop
35448489,Fables
18585320,Mountains
188185822,Labour
189396699,Countrymen
92159908,noticed
61249512,that
18585320,Mountains
67944514,were
130083665,labour
90257604,smoke
22913395,came
37801062,their
62907341,summits
33974968,earth
191988124,quaking
37801062,their
29725279,feet
60281449,trees
67944514,were
28796315,crashing
34496284,huge
1374558,rocks
67944514,were
31760085,tumbling
190637740,They
29726196,felt
59226726,sure
61249512,that
90211998,something
184030777,horrible
117422088,going
59782830,happen
190637740,They
80232109,gathered
173439788,together
9574892,place
67993785,what
146997296,terrible
37870350,thing
61250559,this
80478664,could
190637740,They
123834298,waited
61250041,they
123834298,waited
90015965,nothing
22913395,came
43147015,last
37802228,there
105891413,still
45635214,more
110902745,violent
76179203,earthquake
34496284,huge
127490238,appeared
59018960,side
18585320,Mountains
190637740,They
29726188,fell
25403059,down
63636719,upon
37801062,their
85144204,knees
123834298,waited
43147015,last
43147015,last
31057451,teeny
61268381,tiny
139797773,mouse
16491036,poked
177823025,little
34220921,head
1075486,bristles
22913395,came
79513851,running
25403059,down
21531131,towards
61250029,them
27768923,ever
75207772,after
61250041,they
63686882,used
175123917,Much
197548866,outcry
177823025,little
109049580,outcome
44187392,Aesop
35448489,Fables
83409897,Hares
136556214,Frogs
83409897,Hares
67944514,were
101575720,persecuted
135833323,other
111906865,beasts
61250041,they
41121496,know
115995547,where
59123376,soon
61250041,they
40252517,single
104037952,animal
94856416,approach
61250029,them
61250041,they
63686882,used
61250041,they
60454366,troop
68012371,wild
151790866,Horses
119808996,stampeding
66131701,about
123120536,quite
186396379,panic
83409897,Hares
52184956,scuttled
43145952,lake
34154504,hard
78189806,determined
180294732,drown
191181841,themselves
121784224,rather
61249506,than
43284681,live
59224764,such
24727004,continual
105755166,state
29724753,fear
38994053,just
61250041,they
47709481,near
20665441,bank
43145952,lake
60454366,troop
136556214,Frogs
23636687,frightened
37801062,their
61474826,turn
94856416,approach
83409897,Hares
52184956,scuttled
155460441,jumped
36625961,into
100514635,water
166018050,Truly
58882326,said
83409897,Hares
62068836,things
61250041,they
58950455,seem
143263330,There
150288436,always
93667635,someone
131955408,worse
61249506,than
77499037,yourself
44187392,Aesop
35448489,Fables
197503038,Wolf
64001492,perched
9475372,house
144353800,looking
25403059,down
197503038,Wolf
91373431,passing
144445233,under
98601475,Immediately
165909370,began
96338489,revile
150730382,attack
62976158,enemy
153582088,Murderer
37869170,thief
87016088,cried
